# File: FlockThesis/ephem_FlockTLE.dat
#
# Ephemeris generated from TLE input file: C:/Users/jonat/OneDrive/Documents/MATLAB/ThesisCode/SatObs/SGP4_matlab/FlockTLE.txt
# Propagator: SatEph
#
# Time format:              Modified Julian Date
# Coordinate system:        GEI (Geocentric Equatorial Inertial) Cartesian in Earth radii
# Data Delimiter:           comma
#
# datetime(mjd),posx(Re),posy(Re),posz(Re)
55197.55787037,0.84376731,0.13902889,-0.75699472
55197.55798611,0.85150764,0.13843794,-0.74837979
55197.55810185,0.85916016,0.13783271,-0.73968748
55197.55821759,0.86672407,0.13721328,-0.73091868
55197.55833333,0.87419858,0.13657970,-0.72207431
55197.55844907,0.88158291,0.13593204,-0.71315527
55197.55856481,0.88887630,0.13527036,-0.70416247
55197.55868056,0.89607798,0.13459473,-0.69509685
55197.55879630,0.90318721,0.13390522,-0.68595932
55197.55891204,0.91020325,0.13320190,-0.67675084
55197.55902778,0.91712536,0.13248483,-0.66747235
55197.55914352,0.92395283,0.13175411,-0.65812480
55197.55925926,0.93068494,0.13100978,-0.64870916
55197.55937500,0.93732098,0.13025195,-0.63922639
55197.55949074,0.94386028,0.12948067,-0.62967747
55197.55960648,0.95030214,0.12869603,-0.62006339
55197.55972222,0.95664589,0.12789811,-0.61038514
55197.55983796,0.96289087,0.12708699,-0.60064370
55197.55995370,0.96903643,0.12626275,-0.59084009
55197.56006944,0.97508193,0.12542548,-0.58097532
55197.56018519,0.98102673,0.12457526,-0.57105040
55197.56030093,0.98687021,0.12371218,-0.56106635
55197.56041667,0.99261176,0.12283633,-0.55102421
55197.56053241,0.99825078,0.12194779,-0.54092501
55197.56064815,1.00378669,0.12104666,-0.53076979
55197.56076389,1.00921889,0.12013303,-0.52055960
55197.56087963,1.01454683,0.11920699,-0.51029549
55197.56099537,1.01976994,0.11826864,-0.49997853
55197.56111111,1.02488767,0.11731808,-0.48960977
55197.56122685,1.02989950,0.11635539,-0.47919029
55197.56134259,1.03480489,0.11538068,-0.46872116
55197.56145833,1.03960332,0.11439405,-0.45820347
55197.56157407,1.04429431,0.11339561,-0.44763830
55197.56168981,1.04887735,0.11238544,-0.43702674
55197.56180556,1.05335195,0.11136366,-0.42636989
55197.56192130,1.05771767,0.11033037,-0.41566885
55197.56203704,1.06197402,0.10928567,-0.40492473
55197.56215278,1.06612057,0.10822968,-0.39413863
55197.56226852,1.07015687,0.10716250,-0.38331167
55197.56238426,1.07408251,0.10608424,-0.37244498
55197.56250000,1.07789707,0.10499502,-0.36153967
55197.56261574,1.08160015,0.10389494,-0.35059688
55197.56273148,1.08519135,0.10278411,-0.33961773
55197.56284722,1.08867031,0.10166266,-0.32860337
55197.56296296,1.09203664,0.10053069,-0.31755492
55197.56307870,1.09529000,0.09938832,-0.30647354
55197.56319444,1.09843004,0.09823567,-0.29536038
55197.56331019,1.10145643,0.09707287,-0.28421658
55197.56342593,1.10436885,0.09590002,-0.27304330
55197.56354167,1.10716699,0.09471725,-0.26184169
55197.56365741,1.10985056,0.09352467,-0.25061291
55197.56377315,1.11241926,0.09232243,-0.23935814
55197.56388889,1.11487283,0.09111062,-0.22807853
55197.56400463,1.11721101,0.08988939,-0.21677526
55197.56412037,1.11943355,0.08865886,-0.20544949
55197.56423611,1.12154020,0.08741915,-0.19410240
55197.56435185,1.12353075,0.08617040,-0.18273516
55197.56446759,1.12540498,0.08491272,-0.17134896
55197.56458333,1.12716270,0.08364625,-0.15994498
55197.56469907,1.12880371,0.08237113,-0.14852440
55197.56481481,1.13032784,0.08108747,-0.13708839
55197.56493056,1.13173492,0.07979543,-0.12563816
55197.56504630,1.13302480,0.07849511,-0.11417488
55197.56516204,1.13419734,0.07718667,-0.10269975
55197.56527778,1.13525242,0.07587024,-0.09121396
55197.56539352,1.13618992,0.07454595,-0.07971870
55197.56550926,1.13700974,0.07321394,-0.06821515
55197.56562500,1.13771178,0.07187435,-0.05670453
55197.56574074,1.13829597,0.07052731,-0.04518802
55197.56585648,1.13876224,0.06917297,-0.03366681
55197.56597222,1.13911054,0.06781146,-0.02214211
55197.56608796,1.13934082,0.06644292,-0.01061511
55197.56620370,1.13945307,0.06506750,0.00091299
55197.56631944,1.13944725,0.06368534,0.01244099
55197.56643519,1.13932337,0.06229658,0.02396771
55197.56655093,1.13908144,0.06090137,0.03549193
55197.56666667,1.13872147,0.05949984,0.04701247
55197.56678241,1.13824350,0.05809215,0.05852812
55197.56689815,1.13764757,0.05667844,0.07003769
55197.56701389,1.13693374,0.05525885,0.08153998
55197.56712963,1.13610209,0.05383354,0.09303380
55197.56724537,1.13515268,0.05240265,0.10451796
55197.56736111,1.13408562,0.05096632,0.11599125
55197.56747685,1.13290101,0.04952471,0.12745249
55197.56759259,1.13159898,0.04807797,0.13890049
55197.56770833,1.13017964,0.04662624,0.15033405
55197.56782407,1.12864316,0.04516967,0.16175199
55197.56793981,1.12698967,0.04370843,0.17315312
55197.56805556,1.12521936,0.04224265,0.18453625
55197.56817130,1.12333240,0.04077249,0.19590021
55197.56828704,1.12132898,0.03929810,0.20724380
55197.56840278,1.11920930,0.03781964,0.21856585
55197.56851852,1.11697359,0.03633725,0.22986519
55197.56863426,1.11462208,0.03485109,0.24114063
55197.56875000,1.11215500,0.03336132,0.25239101
55197.56886574,1.10957261,0.03186809,0.26361515
55197.56898148,1.10687517,0.03037155,0.27481189
55197.56909722,1.10406296,0.02887186,0.28598007
55197.56921296,1.10113627,0.02736917,0.29711851
55197.56932870,1.09809540,0.02586365,0.30822607
55197.56944444,1.09494066,0.02435544,0.31930159
55197.56956019,1.09167239,0.02284470,0.33034391
55197.56967593,1.08829091,0.02133159,0.34135189
55197.56979167,1.08479658,0.01981626,0.35232438
55197.56990741,1.08118975,0.01829888,0.36326025
55197.57002315,1.07747080,0.01677960,0.37415835
55197.57013889,1.07364011,0.01525857,0.38501755
55197.57025463,1.06969809,0.01373596,0.39583672
55197.57037037,1.06564513,0.01221192,0.40661473
55197.57048611,1.06148165,0.01068661,0.41735048
55197.57060185,1.05720809,0.00916019,0.42804283
55197.57071759,1.05282489,0.00763281,0.43869067
55197.57083333,1.04833250,0.00610464,0.44929291
55197.57094907,1.04373139,0.00457583,0.45984843
55197.57106481,1.03902203,0.00304655,0.47035614
55197.57118056,1.03420492,0.00151695,0.48081494
55197.57129630,1.02928054,-0.00001282,0.49122376
55197.57141204,1.02424942,-0.00154259,0.50158149
55197.57152778,1.01911207,-0.00307220,0.51188708
55197.57164352,1.01386902,-0.00460150,0.52213945
55197.57175926,1.00852082,-0.00613032,0.53233752
55197.57187500,1.00306803,-0.00765852,0.54248024
55197.57199074,0.99751120,-0.00918592,0.55256656
55197.57210648,0.99185092,-0.01071238,0.56259543
55197.57222222,0.98608777,-0.01223773,0.57256580
55197.57233796,0.98022235,-0.01376181,0.58247664
55197.57245370,0.97425526,-0.01528447,0.59232692
55197.57256944,0.96818714,-0.01680555,0.60211561
55197.57268519,0.96201860,-0.01832490,0.61184169
55197.57280093,0.95575029,-0.01984235,0.62150416
55197.57291667,0.94938286,-0.02135774,0.63110201
55197.57303241,0.94291696,-0.02287093,0.64063425
55197.57314815,0.93635328,-0.02438174,0.65009987
55197.57326389,0.92969249,-0.02589004,0.65949791
55197.57337963,0.92293528,-0.02739566,0.66882737
55197.57349537,0.91608235,-0.02889844,0.67808730
55197.57361111,0.90913442,-0.03039822,0.68727672
55197.57372685,0.90209220,-0.03189486,0.69639470
55197.57384259,0.89495644,-0.03338820,0.70544027
55197.57395833,0.88772786,-0.03487809,0.71441249
55197.57407407,0.88040722,-0.03636436,0.72331044
55197.57418981,0.87299528,-0.03784687,0.73213320
55197.57430556,0.86549280,-0.03932545,0.74087984
55197.57442130,0.85790058,-0.04079997,0.74954945
55197.57453704,0.85021939,-0.04227026,0.75814114
55197.57465278,0.84245003,-0.04373617,0.76665402
55197.57476852,0.83459332,-0.04519756,0.77508719
55197.57488426,0.82665006,-0.04665426,0.78343979
55197.57500000,0.81862108,-0.04810613,0.79171094
55197.57511574,0.81050722,-0.04955303,0.79989979
55197.57523148,0.80230931,-0.05099478,0.80800549
55197.57534722,0.79402821,-0.05243126,0.81602719
55197.57546296,0.78566477,-0.05386231,0.82396406
55197.57557870,0.77721987,-0.05528778,0.83181529
55197.57569444,0.76869439,-0.05670752,0.83958005
55197.57581019,0.76008920,-0.05812140,0.84725753
55197.57592593,0.75140520,-0.05952925,0.85484695
55197.57604167,0.74264330,-0.06093093,0.86234751
55197.57615741,0.73380439,-0.06232631,0.86975843
55197.57627315,0.72488941,-0.06371523,0.87707895
55197.57638889,0.71589927,-0.06509755,0.88430831
55197.57650463,0.70683490,-0.06647314,0.89144575
55197.57662037,0.69769726,-0.06784183,0.89849054
55197.57673611,0.68848728,-0.06920350,0.90544194
55197.57685185,0.67920593,-0.07055801,0.91229923
55197.57696759,0.66985416,-0.07190520,0.91906171
55197.57708333,0.66043294,-0.07324495,0.92572867
55197.57719907,0.65094327,-0.07457711,0.93229942
55197.57731481,0.64138611,-0.07590155,0.93877327
55197.57743056,0.63176246,-0.07721813,0.94514956
55197.57754630,0.62207332,-0.07852672,0.95142762
55197.57766204,0.61231969,-0.07982717,0.95760681
55197.57777778,0.60250259,-0.08111935,0.96368648
55197.57789352,0.59262303,-0.08240313,0.96966600
55197.57800926,0.58268205,-0.08367838,0.97554476
55197.57812500,0.57268066,-0.08494496,0.98132213
55197.57824074,0.56261992,-0.08620274,0.98699753
55197.57835648,0.55250085,-0.08745160,0.99257037
55197.57847222,0.54232452,-0.08869140,0.99804006
55197.57858796,0.53209198,-0.08992202,1.00340604
55197.57870370,0.52180428,-0.09114332,1.00866776
55197.57881944,0.51146250,-0.09235519,1.01382466
55197.57893519,0.50106771,-0.09355749,1.01887622
55197.57905093,0.49062098,-0.09475010,1.02382190
55197.57916667,0.48012340,-0.09593290,1.02866121
55197.57928241,0.46957606,-0.09710577,1.03339362
55197.57939815,0.45898005,-0.09826858,1.03801867
55197.57951389,0.44833648,-0.09942121,1.04253586
55197.57962963,0.43764643,-0.10056355,1.04694472
55197.57974537,0.42691103,-0.10169547,1.05124481
55197.57986111,0.41613138,-0.10281687,1.05543567
55197.57997685,0.40530861,-0.10392761,1.05951686
55197.58009259,0.39444383,-0.10502760,1.06348798
55197.58020833,0.38353817,-0.10611670,1.06734860
55197.58032407,0.37259277,-0.10719482,1.07109832
55197.58043981,0.36160875,-0.10826184,1.07473676
55197.58055556,0.35058725,-0.10931765,1.07826354
55197.58067130,0.33952942,-0.11036213,1.08167829
55197.58078704,0.32843641,-0.11139519,1.08498065
55197.58090278,0.31730936,-0.11241671,1.08817030
55197.58101852,0.30614943,-0.11342659,1.09124688
55197.58113426,0.29495777,-0.11442473,1.09421010
55197.58125000,0.28373554,-0.11541102,1.09705963
55197.58136574,0.27248391,-0.11638535,1.09979518
55197.58148148,0.26120404,-0.11734764,1.10241647
55197.58159722,0.24989710,-0.11829777,1.10492323
55197.58171296,0.23856427,-0.11923565,1.10731520
55197.58182870,0.22720671,-0.12016118,1.10959212
55197.58194444,0.21582561,-0.12107427,1.11175376
55197.58206019,0.20442214,-0.12197482,1.11379991
55197.58217593,0.19299749,-0.12286274,1.11573033
55197.58229167,0.18155284,-0.12373794,1.11754484
55197.58240741,0.17008938,-0.12460032,1.11924324
55197.58252315,0.15860828,-0.12544980,1.12082536
55197.58263889,0.14711076,-0.12628629,1.12229104
55197.58275463,0.13559798,-0.12710970,1.12364011
55197.58287037,0.12407116,-0.12791994,1.12487245
55197.58298611,0.11253148,-0.12871694,1.12598791
55197.58310185,0.10098013,-0.12950061,1.12698639
55197.58321759,0.08941832,-0.13027087,1.12786778
55197.58333333,0.07784725,-0.13102763,1.12863199
55197.58344907,0.06626811,-0.13177083,1.12927894
55197.58356481,0.05468210,-0.13250038,1.12980856
55197.58368056,0.04309042,-0.13321620,1.13022079
55197.58379630,0.03149428,-0.13391823,1.13051559
55197.58391204,0.01989488,-0.13460639,1.13069293
55197.58402778,0.00829341,-0.13528061,1.13075278
55197.58414352,-0.00330892,-0.13594081,1.13069515
55197.58425926,-0.01491090,-0.13658694,1.13052004
55197.58437500,-0.02651133,-0.13721891,1.13022745
55197.58449074,-0.03810902,-0.13783668,1.12981743
55197.58460648,-0.04970276,-0.13844017,1.12929001
55197.58472222,-0.06129134,-0.13902932,1.12864525
55197.58483796,-0.07287357,-0.13960406,1.12788321
55197.58495370,-0.08444825,-0.14016435,1.12700397
55197.58506944,-0.09601418,-0.14071012,1.12600762
55197.58518519,-0.10757015,-0.14124131,1.12489425
55197.58530093,-0.11911497,-0.14175787,1.12366399
55197.58541667,-0.13064744,-0.14225974,1.12231696
55197.58553241,-0.14216637,-0.14274688,1.12085330
55197.58564815,-0.15367056,-0.14321923,1.11927316
55197.58576389,-0.16515882,-0.14367674,1.11757669
55197.58587963,-0.17662996,-0.14411937,1.11576408
55197.58599537,-0.18808279,-0.14454706,1.11383551
55197.58611111,-0.19951612,-0.14495978,1.11179118
55197.58622685,-0.21092876,-0.14535748,1.10963129
55197.58634259,-0.22231954,-0.14574012,1.10735608
55197.58645833,-0.23368726,-0.14610766,1.10496577
55197.58657407,-0.24503076,-0.14646006,1.10246061
55197.58668981,-0.25634885,-0.14679728,1.09984085
55197.58680556,-0.26764037,-0.14711930,1.09710678
55197.58692130,-0.27890413,-0.14742606,1.09425866
55197.58703704,-0.29013897,-0.14771755,1.09129680
55197.58715278,-0.30134373,-0.14799374,1.08822149
55197.58726852,-0.31251724,-0.14825458,1.08503306
55197.58738426,-0.32365834,-0.14850006,1.08173183
55197.58750000,-0.33476588,-0.14873015,1.07831814
55197.58761574,-0.34583870,-0.14894483,1.07479235
55197.58773148,-0.35687565,-0.14914406,1.07115482
55197.58784722,-0.36787560,-0.14932784,1.06740592
55197.58796296,-0.37883739,-0.14949614,1.06354605
55197.58807870,-0.38975990,-0.14964895,1.05957559
55197.58819444,-0.40064198,-0.14978624,1.05549496
55197.58831019,-0.41148250,-0.14990801,1.05130458
55197.58842593,-0.42228034,-0.15001424,1.04700488
55197.58854167,-0.43303439,-0.15010491,1.04259631
55197.58865741,-0.44374351,-0.15018003,1.03807932
55197.58877315,-0.45440661,-0.15023957,1.03345438
55197.58888889,-0.46502256,-0.15028354,1.02872196
55197.58900463,-0.47559028,-0.15031192,1.02388256
55197.58912037,-0.48610866,-0.15032472,1.01893667
55197.58923611,-0.49657661,-0.15032194,1.01388481
55197.58935185,-0.50699303,-0.15030357,1.00872750
55197.58946759,-0.51735686,-0.15026961,1.00346527
55197.58958333,-0.52766701,-0.15022007,0.99809866
55197.58969907,-0.53792242,-0.15015495,0.99262824
55197.58981481,-0.54812200,-0.15007426,0.98705456
55197.58993056,-0.55826472,-0.14997800,0.98137820
55197.59004630,-0.56834950,-0.14986620,0.97559976
55197.59016204,-0.57837531,-0.14973884,0.96971982
55197.59027778,-0.58834109,-0.14959596,0.96373899
55197.59039352,-0.59824582,-0.14943756,0.95765791
55197.59050926,-0.60808847,-0.14926366,0.95147719
55197.59062500,-0.61786800,-0.14907428,0.94519747
55197.59074074,-0.62758342,-0.14886943,0.93881941
55197.59085648,-0.63723369,-0.14864914,0.93234366
55197.59097222,-0.64681782,-0.14841343,0.92577090
55197.59108796,-0.65633482,-0.14816232,0.91910180
55197.59120370,-0.66578369,-0.14789584,0.91233707
55197.59131944,-0.67516345,-0.14761402,0.90547739
55197.59143519,-0.68447312,-0.14731688,0.89852349
55197.59155093,-0.69371174,-0.14700446,0.89147607
55197.59166667,-0.70287834,-0.14667678,0.88433587
55197.59178241,-0.71197197,-0.14633388,0.87710364
55197.59189815,-0.72099169,-0.14597580,0.86978012
55197.59201389,-0.72993655,-0.14560256,0.86236606
55197.59212963,-0.73880563,-0.14521422,0.85486225
55197.59224537,-0.74759800,-0.14481081,0.84726946
55197.59236111,-0.75631275,-0.14439237,0.83958847
55197.59247685,-0.76494896,-0.14395895,0.83182008
55197.59259259,-0.77350574,-0.14351058,0.82396510
55197.59270833,-0.78198220,-0.14304732,0.81602435
55197.59282407,-0.79037746,-0.14256920,0.80799864
55197.59293981,-0.79869064,-0.14207630,0.79988882
55197.59305556,-0.80692088,-0.14156864,0.79169572
55197.59317130,-0.81506732,-0.14104629,0.78342019
55197.59328704,-0.82312911,-0.14050929,0.77506310
55197.59340278,-0.83110541,-0.13995771,0.76662530
55197.59351852,-0.83899539,-0.13939160,0.75810769
55197.59363426,-0.84679823,-0.13881102,0.74951114
55197.59375000,-0.85451312,-0.13821602,0.74083654
55197.59386574,-0.86213925,-0.13760668,0.73208480
55197.59398148,-0.86967583,-0.13698305,0.72325682
55197.59409722,-0.87712207,-0.13634520,0.71435353
55197.59421296,-0.88447720,-0.13569319,0.70537585
55197.59432870,-0.89174046,-0.13502709,0.69632471
55197.59444444,-0.89891108,-0.13434696,0.68720106
55197.59456019,-0.90598832,-0.13365289,0.67800584
55197.59467593,-0.91297144,-0.13294494,0.66874000
55197.59479167,-0.91985971,-0.13222318,0.65940452
55197.59490741,-0.92665242,-0.13148770,0.65000036
55197.59502315,-0.93334886,-0.13073855,0.64052850
55197.59513889,-0.93994834,-0.12997583,0.63098992
55197.59525463,-0.94645016,-0.12919961,0.62138563
55197.59537037,-0.95285364,-0.12840998,0.61171661
55197.59548611,-0.95915812,-0.12760700,0.60198388
55197.59560185,-0.96536295,-0.12679078,0.59218844
55197.59571759,-0.97146748,-0.12596138,0.58233132
55197.59583333,-0.97747107,-0.12511890,0.57241354
55197.59594907,-0.98337309,-0.12426343,0.56243613
55197.59606481,-0.98917294,-0.12339505,0.55240014
55197.59618056,-0.99487001,-0.12251385,0.54230660
55197.59629630,-1.00046370,-0.12161992,0.53215658
55197.59641204,-1.00595344,-0.12071337,0.52195111
55197.59652778,-1.01133865,-0.11979427,0.51169128
55197.59664352,-1.01661877,-0.11886273,0.50137814
55197.59675926,-1.02179325,-0.11791885,0.49101277
55197.59687500,-1.02686155,-0.11696271,0.48059625
55197.59699074,-1.03182316,-0.11599442,0.47012967
55197.59710648,-1.03667754,-0.11501409,0.45961411
55197.59722222,-1.04142420,-0.11402181,0.44905067
55197.59733796,-1.04606264,-0.11301768,0.43844045
55197.59745370,-1.05059238,-0.11200181,0.42778455
55197.59756944,-1.05501295,-0.11097431,0.41708409
55197.59768519,-1.05932389,-0.10993528,0.40634018
55197.59780093,-1.06352476,-0.10888482,0.39555394
55197.59791667,-1.06761511,-0.10782306,0.38472650
55197.59803241,-1.07159452,-0.10675010,0.37385897
55197.59814815,-1.07546258,-0.10566604,0.36295250
55197.59826389,-1.07921889,-0.10457101,0.35200822
55197.59837963,-1.08286305,-0.10346512,0.34102726
55197.59849537,-1.08639470,-0.10234848,0.33001079
55197.59861111,-1.08981346,-0.10122120,0.31895993
55197.59872685,-1.09311898,-0.10008341,0.30787585
55197.59884259,-1.09631092,-0.09893523,0.29675970
55197.59895833,-1.09938894,-0.09777676,0.28561263
55197.59907407,-1.10235274,-0.09660814,0.27443582
55197.59918981,-1.10520200,-0.09542949,0.26323041
55197.59930556,-1.10793642,-0.09424092,0.25199759
55197.59942130,-1.11055574,-0.09304256,0.24073852
55197.59953704,-1.11305966,-0.09183453,0.22945437
55197.59965278,-1.11544795,-0.09061697,0.21814633
55197.59976852,-1.11772035,-0.08938999,0.20681556
55197.59988426,-1.11987663,-0.08815373,0.19546325
55197.60000000,-1.12191657,-0.08690831,0.18409058
55197.60011574,-1.12383996,-0.08565387,0.17269875
55197.60023148,-1.12564659,-0.08439053,0.16128892
55197.60034722,-1.12733630,-0.08311842,0.14986230
55197.60046296,-1.12890890,-0.08183768,0.13842007
55197.60057870,-1.13036423,-0.08054844,0.12696342
55197.60069444,-1.13170215,-0.07925083,0.11549356
55197.60081019,-1.13292252,-0.07794500,0.10401167
55197.60092593,-1.13402522,-0.07663107,0.09251894
55197.60104167,-1.13501014,-0.07530918,0.08101658
55197.60115741,-1.13587717,-0.07397947,0.06950579
55197.60127315,-1.13662625,-0.07264207,0.05798776
55197.60138889,-1.13725728,-0.07129714,0.04646369
55197.60150463,-1.13777020,-0.06994480,0.03493479
55197.60162037,-1.13816498,-0.06858519,0.02340224
55197.60173611,-1.13844158,-0.06721847,0.01186726
55197.60185185,-1.13859996,-0.06584476,0.00033105
55197.60196759,-1.13864012,-0.06446422,-0.01120520
55197.60208333,-1.13856206,-0.06307699,-0.02274029
55197.60219907,-1.13836580,-0.06168320,-0.03427300
55197.60231481,-1.13805135,-0.06028301,-0.04580216
55197.60243056,-1.13761876,-0.05887657,-0.05732654
55197.60254630,-1.13706808,-0.05746401,-0.06884496
55197.60266204,-1.13639936,-0.05604549,-0.08035622
55197.60277778,-1.13561269,-0.05462114,-0.09185911
55197.60289352,-1.13470816,-0.05319113,-0.10335245
55197.60300926,-1.13368586,-0.05175560,-0.11483503
55197.60312500,-1.13254590,-0.05031469,-0.12630567
55197.60324074,-1.13128841,-0.04886856,-0.13776316
55197.60335648,-1.12991353,-0.04741736,-0.14920633
55197.60347222,-1.12842141,-0.04596124,-0.16063397
55197.60358796,-1.12681221,-0.04450035,-0.17204491
55197.60370370,-1.12508609,-0.04303484,-0.18343795
55197.60381944,-1.12324326,-0.04156486,-0.19481191
55197.60393519,-1.12128390,-0.04009057,-0.20616562
55197.60405093,-1.11920822,-0.03861212,-0.21749788
55197.60416667,-1.11701646,-0.03712967,-0.22880753
55197.60428241,-1.11470884,-0.03564336,-0.24009338
55197.60439815,-1.11228561,-0.03415335,-0.25135428
55197.60451389,-1.10974703,-0.03265980,-0.26258904
55197.60462963,-1.10709337,-0.03116285,-0.27379650
55197.60474537,-1.10432491,-0.02966268,-0.28497550
55197.60486111,-1.10144195,-0.02815943,-0.29612488
55197.60497685,-1.09844479,-0.02665325,-0.30724348
